EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E000201,Richard,Hall,07-05-2024,12-06-1986,38,Lake Maria,10-01-2025,52244,M0080,Marketing,Resigned,Female,Manager,5
E002860,Paula,Williams,04-06-2024,04-07-1971,53,Stephenview,13-05-2025,66046,M0011,HR,Health Issues,Female,Analyst,5
E000203,Joshua,Velez,07-07-2021,21-12-2003,21,South Jessica,31-12-2023,32219,M0036,Operations,Health Issues,Female,Executive,1
E000204,Carol,Lewis,27-10-2024,30-12-1990,34,Warefort,03-11-2025,73976,M0092,IT,Retired,Male,Consultant,5
E000205,Stephanie,Nguyen,15-05-2022,01-05-1994,30,New Angelaborough,01-06-2024,65314,M0011,Sales,Resigned,Other,Analyst,2
E000206,Alexis,Strong,28-01-2022,29-01-1999,25,Russellland,16-03-2024,149340,M0052,Sales,Health Issues,Other,Manager,1
E000207,Benjamin,Holt,11-11-2021,30-05-1996,28,Smithbury,24-11-2023,97537,M0068,Sales,Terminated,Male,Consultant,5
E000208,Wendy,Hall,17-11-2022,18-12-1981,43,Danberg,10-08-2023,81431,M0041,Marketing,Retired,Male,Manager,1
E000209,Eric,Evans,26-04-2022,10-12-1993,,Lake Seanbury,26-01-2023,160275,M0028,FINANCE,Retired,Other,Executive,2
E000210,Virginia,Mitchell,26-10-2022,06-10-1976,48,East Brianbury,26-12-2023,197241,M0027,Marketing,Relocation,Male,Analyst,4
E000211,Thomas,Price,24-03-2021,18-11-1981,43,Lake Samuelside,17-10-2023,47870,M0077,Engineering,Terminated,Male,Analyst,2
E000212,James,Shaw,17-11-2021,13-03-1989,35,South Christophershire,09-10-2025,126810,M0108,HR,Terminated,Other,Consultant,5
E000213,Dwayne,Walker,16-06-2024,12-09-1968,56,Lake Johntown,03-11-2024,111586,M0003,HR,Resigned,Other,Consultant,4
E000214,Donald,Stanley,07-12-2022,23-02-1970,54,Colemanmouth,02-04-2023,157915,M0100,Engineering,Health Issues,Other,Consultant,1
E000215,Brandon,Fitzgerald,25-12-2024,11-08-1978,46,Port Carlos,11-01-2025,60935,M0095,IT,Retired,Male,Analyst,2
E000216,Robert,Smith,18-11-2024,21-09-1966,58,Robertton,15-05-2025,101301,M0103,Operations,Better Opportunity,Male,Consultant,3
E000217,Lawrence,Branch,04-07-2023,20-04-1997,27,East Richardfort,02-08-2024,45262,M0070,IT,Retired,Other,Manager,3
E000218,Eric,Larson,22-12-2023,14-11-1973,,Evanberg,18-05-2025,,M0101,HR,Retired,Male,Executive,2
E000219,Michael,Johnson,06-03-2023,07-08-1991,33,Port William,04-05-2024,74499,M0056,IT,Retired,Male,Executive,5
E000220,Thomas,Stevens,11-11-2023,15-01-1986,38,Leonchester,29-10-2024,49430,M0092,Finance,Health Issues,Female,Executive,4
E000221,Philip,Cook,01-01-2021,18-03-1980,44,Sarahville,18-04-2022,55357,M0032,IT,Health Issues,Other,Consultant,5
E000222,Samantha,Lynch,25-04-2023,15-07-1991,33,Martinmouth,05-08-2025,78913,M0101,IT,Resigned,Other,Analyst,4
E000223,Nancy,Sanchez,17-10-2022,28-10-2002,22,Baldwinfurt,10-06-2023,53015,M0001,,Better Opportunity,Other,Manager,1
E000224,Daniel,Nguyen,16-01-2024,17-04-1973,51,West Daniel,24-03-2024,170736,M0039,IT,Relocation,Male,Engineer,5
E000225,Derek,Sparks,27-03-2023,19-02-1987,37,West Denise,07-05-2023,50190,M0044,IT,Health Issues,Female,Executive,1
E000226,Caroline,Gonzalez,16-11-2021,06-04-1968,56,Lake Michelleville,10-03-2024,148593,M0020,Operations,Resigned,Male,Engineer,4
E000227,Wanda,Melton,22-04-2023,06-05-1980,44,Tanyaberg,03-12-2023,116K,M0081,OPERATIONS,Retired,Female,Consultant,4
E000228,Dwayne,Lewis,11-01-2024,22-03-1987,37,Markchester,07-02-2025,123486,M0041,HR,Better Opportunity,Other,Executive,3
E000229,Jeremy,Valenzuela,20-07-2024,24-05-1981,43,Ricefort,27-05-2025,128608,M0036,IT,Health Issues,Other,Engineer,1
E000230,Amber,Smith,27-11-2023,18-02-1994,30,Port Jennifertown,05-07-2024,79589,M0051,Finance,Better Opportunity,Female,Executive,1
E000231,Joe,Bryan,26-08-2024,14-06-1972,52,South Danielleborough,25-11-2024,94756,M0007,Engineering,Resigned,Female,Engineer,2
E000232,Michael,Reed,30-05-2024,14-08-1969,55,Schwartzberg,04-09-2024,95002,M0067,Finance,Resigned,Other,Consultant,3
E000233,James,Ross,20-11-2023,07-09-1983,41,Forbesshire,16-05-2025,44888,M0091,Operations,Terminated,Male,Engineer,4
E000234,Sherri,Johnson,04-12-2021,02-01-1969,56,Tonyton,27-09-2023,36931,M0088,,Better Opportunity,Male,Consultant,2
E000235,Megan,Rice,13-01-2022,10-06-1969,55,Cervantesstad,25-06-2022,30870,M0071,Sales,Terminated,Female,Analyst,1
E000236,David,Gutierrez,23-11-2023,18-10-1996,28,Bondchester,17-01-2025,74841,M0111,Finance,Resigned,Male,Executive,4
E000237,Cameron,Dickerson,27-01-2024,23-05-1990,34,North Erikaburgh,15-09-2025,125998,M0031,IT,Terminated,Female,Executive,4
E000238,Christopher,Reed,06-04-2022,07-11-2002,22,North Amberhaven,27-08-2024,198950,M0008,Operations,Terminated,Other,Consultant,4
E000239,Phillip,Sanchez,23-04-2023,05-11-1978,46,South Fernando,04-09-2023,172956,M0091,Marketing,Resigned,Female,Manager,4
E000240,Collin,Fox,09-12-2024,31-03-1997,,Lake Angelicaview,22-07-2025,72456,M0004,HR,Health Issues,Other,Analyst,5
E000241,Katherine,Fox,28-08-2023,27-01-1993,31,Port Ritafort,18-04-2024,109139,M0024,Engineering,Resigned,Other,Engineer,3
E000242,David,Turner,04-01-2021,29-10-1990,34,East Nicoletown,22-11-2022,42858,M0099,Marketing,Terminated,Female,Engineer,1
E005094,Sarah,Smith,25-04-2022,14-05-1967,57,Diazville,02-10-2023,103829,M0098,Marketing,Terminated,Female,Consultant,4
E000244,Keith,Howell,16-05-2023,13-02-1969,55,Johnton,20-05-2024,128K,M0057,HR,Relocation,Male,Manager,4
E000245,Dakota,Jones,19-09-2021,19-07-1965,59,East Bobbyborough,11-09-2022,149703,M0021,HR,Retired,Other,Manager,2
E000246,Lance,Evans,21-11-2023,23-12-1977,47,Rileyport,13-02-2025,167733,M0059,Operations,Resigned,Other,Analyst,4
E000247,Kathryn,Nelson,29-10-2023,27-09-1994,30,East Amandashire,28-08-2025,40K,M0043,Operations,Resigned,Male,Analyst,3
E000248,Manuel,Johnson,21-07-2021,07-05-2002,22,Taylorchester,01-04-2022,117046,M0067,Finance,Retired,Female,Engineer,4
E000249,Juan,Gibson,04-08-2024,18-11-1967,57,North Charles,14-11-2025,178678,M0013,Operations,Health Issues,Male,Manager,5
E000250,Tony,Leach,22-01-2022,27-07-1989,35,South Andrewhaven,26-11-2023,190340,M0061,IT,Retired,Female,Executive,4
E000251,Lee,Taylor,14-07-2023,21-08-1990,34,East Andrea,29-08-2025,65817,M0053,Finance,Better Opportunity,Male,Manager,1
E000252,April,Morris,11-10-2023,18-02-1998,26,West Elizabeth,31-07-2024,172237,M0058,HR,Retired,Male,Executive,1
E000253,Xavier,Turner,03-02-2024,06-04-1996,28,New Shawnport,05-06-2024,156791,M0079,IT,Terminated,Other,Consultant,3
E001502,Tyler,Foster,02-08-2023,15-11-1997,27,New Grantland,03-06-2024,83012,,,Resigned,Female,Engineer,2
E000255,Laurie,Kelly,11-06-2023,27-03-1992,32,Angelatown,14-10-2024,70852,M0110,Marketing,Health Issues,Male,Consultant,2
E000256,Shirley,Graham,08-11-2024,29-05-1975,49,Tamaraport,25-08-2025,,M0096,Finance,Health Issues,Other,Engineer,1
E000257,Jillian,Garner,25-02-2023,24-04-1980,44,Kirkside,06-02-2025,102176,M0106,Sales,Retired,Female,Analyst,5
E000258,Richard,Scott,15-05-2021,03-08-1980,44,Stevenburgh,29-07-2024,86775,M0107,FINANCE,Relocation,Other,Engineer,2
E000259,Stephen,Sanchez,27-03-2021,13-08-1969,55,West Sandrastad,08-07-2024,57935,M0108,Marketing,Retired,Other,Engineer,1
E000260,Sheila,Moreno,04-05-2024,06-09-1998,26,Ayalatown,08-10-2025,40405,M0116,Engineering,Retired,Female,Consultant,2
E000261,Eric,Morris,23-02-2023,20-09-1971,53,Lake Ronald,13-06-2023,145767,M0007,Marketing,Relocation,Female,Manager,4
E000262,Edward,Richardson,14-08-2021,24-01-1996,28,North Jenniferland,22-11-2021,195141,M0018,Marketing,Terminated,Other,Engineer,4
E000263,Cody,Rogers,11-06-2023,06-11-1965,,Port Lindsay,31-08-2024,191724,M0060,Engineering,Better Opportunity,Male,Manager,3
E000264,Jennifer,Gray,06-05-2022,18-01-1971,53,Wrightport,09-05-2023,118645,M0002,Operations,Better Opportunity,Male,Consultant,4
E000265,Michael,Hodges,26-11-2022,10-07-1980,44,North Robert,15-07-2024,58600,M0024,IT,Better Opportunity,Male,Consultant,4
E000266,Gary,Young,23-07-2022,29-08-1993,31,South Dianechester,25-05-2023,116167,M0056,HR,Relocation,Male,Consultant,1
E000267,Maria,Miller,18-06-2022,07-08-1999,25,Wilsonchester,19-10-2024,56202,M0055,Finance,Retired,Female,Engineer,2
E000268,Philip,Castro,13-07-2024,31-12-1977,47,New Danielle,05-12-2024,129K,M0051,Operations,Health Issues,Male,Engineer,5
E000269,Christine,Moore,05-09-2023,25-04-1973,,Alecport,10-08-2024,68771,M0118,Finance,Health Issues,Male,Executive,2
E000270,Karen,Carr,17-11-2024,05-12-1973,51,Freemanbury,21-08-2025,171073,M0120,Operations,Retired,Other,Analyst,3
E000271,Michael,Shaffer,13-01-2021,21-04-1977,47,Bullockborough,20-06-2022,186126,M0017,Engineering,Retired,Other,Analyst,3
E000272,Stephanie,Ruiz,03-08-2023,14-05-1998,26,West John,11-08-2024,96K,M0004,Operations,Relocation,Female,Engineer,2
E000273,Thomas,Molina,23-09-2024,22-11-1980,44,South Melissa,12-07-2025,44875,,Engineering,Health Issues,Female,Manager,4
E000274,Tyler,Roberts,24-03-2024,24-10-1999,,Wrightton,13-04-2024,179341,M0066,Finance,Relocation,Male,Executive,3
E000275,Jenny,Good,25-09-2022,02-09-1997,27,New Judith,29-07-2023,195896,M0044,marketing,Health Issues,Female,Manager,3
E000276,Stephanie,Kelly,02-09-2024,18-09-1970,54,Wheelerland,09-01-2025,133803,M0090,Operations,Better Opportunity,Other,Executive,5
E000277,James,Webster,31-03-2023,29-08-1997,,Port Patriciachester,21-04-2024,79277,M0037,Operations,Relocation,Female,Engineer,5
E000278,Lawrence,Johnson,20-12-2023,02-03-2003,21,East Andrea,28-07-2024,45530,M0109,Marketing,Retired,Other,Executive,2
E000279,Linda,Ho,30-01-2024,06-11-1990,34,Kathrynshire,05-09-2024,108438,M0039,Operations,Relocation,Male,Consultant,2
E002333,Patricia,Jones,28-04-2021,17-07-1995,29,East Stacey,30-12-2021,52226,M0111,Finance,Relocation,Male,Analyst,3
E000281,Anthony,Robbins,01-12-2022,10-12-1991,33,Nataliefort,31-05-2023,35907,M0016,HR,Retired,Other,Engineer,1
E000282,Travis,King,13-06-2022,07-11-1987,,South Anthonyton,13-11-2023,163793,M0072,Sales,Resigned,Male,Executive,4
E004669,Erika,Sanders,29-11-2021,19-10-1979,45,Mariaport,21-09-2023,46897,M0035,Sales,Terminated,Female,Engineer,3
E000284,Stephanie,Welch,14-08-2024,16-01-1992,32,Greenport,07-07-2025,46226,M0009,Operations,Better Opportunity,Other,Manager,5
E000285,Jose,Baker,03-11-2022,16-07-1992,32,Rodriguezstad,09-02-2024,93463,M0100,Finance,Retired,Other,Manager,5
E000286,Cindy,Moore,02-06-2022,20-02-1998,26,North Jill,04-09-2025,65195,M0087,Sales,Retired,Female,Manager,1
E000287,Logan,Alvarado,27-03-2024,12-05-1996,28,Justinhaven,13-05-2024,61572,M0030,Operations,Health Issues,Male,Analyst,5
E000288,Brianna,Ramos,16-01-2021,11-10-1996,28,South Evanside,08-06-2024,157464,M0082,Engineering,Terminated,Female,Analyst,2
E000289,Elizabeth,Williams,21-03-2023,11-01-1987,38,Courtneyburgh,25-07-2025,175428,M0060,Engineering,Health Issues,Female,Consultant,5
E000290,Erin,Jackson,16-01-2022,23-05-1979,45,North Janice,26-08-2025,137K,M0053,Operations,Better Opportunity,Male,Consultant,4
E000291,Kayla,Martin,24-11-2023,05-11-1981,43,Kaitlynhaven,09-03-2024,52056,M0062,Sales,Relocation,Female,Engineer,5
E000292,Janice,Frazier,21-01-2024,30-06-1996,,North Andre,06-06-2025,107408,M0108,,Resigned,Other,Executive,1
E000293,Adam,Anderson,03-06-2024,27-02-1988,36,New Gregory,11-11-2025,129819,M0065,Sales,Health Issues,Male,Engineer,3
E000294,Anthony,Becker,05-02-2021,14-06-1982,42,Hutchinsonborough,30-03-2025,39428,M0055,Finance,Relocation,Female,Manager,2
E000295,Harold,Rice,29-05-2024,15-01-1987,37,Timothyburgh,08-08-2025,115845,M0070,Operations,Relocation,Male,Manager,3
E000296,Timothy,Hudson,26-11-2024,08-02-1972,52,Lindamouth,05-04-2025,147069,M0013,Operations,Terminated,Female,Manager,1
E000297,James,Davis,03-01-2021,15-11-1967,57,South Monica,14-02-2022,133631,M0072,HR,Relocation,Female,Manager,1
E000298,Melanie,Curry,31-07-2021,01-06-1973,,Gravesshire,21-09-2024,168864,M0052,IT,Retired,Female,Consultant,2
E000299,Abigail,Collins,26-04-2024,08-08-2001,23,Cynthiaside,24-09-2025,168645,M0023,Marketing,Better Opportunity,Female,Manager,2
E000300,Shirley,Cortez,25-10-2021,14-07-1972,52,West Jameschester,17-04-2023,167648,M0037,IT,Terminated,Female,Manager,2
E000301,Steven,Murphy,15-01-2024,16-04-1978,46,Matthewfort,18-01-2025,30943,M0081,Sales,Health Issues,Female,Manager,4
E000302,David,Oneill,04-06-2024,26-12-1965,59,Port Noahside,16-05-2025,54627,M0031,Operations,Better Opportunity,Male,Executive,2
E000303,Derrick,King,01-02-2021,15-10-1985,39,Huynhville,23-07-2023,33523,M0086,,Relocation,Female,Executive,2
E000304,Amy,Ramirez,25-07-2023,23-07-1966,58,North Katherineland,30-01-2025,117523,M0077,Sales,Relocation,Other,Consultant,1
E000305,Gerald,Rogers,06-09-2022,01-05-1991,33,Sherristad,23-02-2025,180685,M0032,FINANCE,Relocation,Female,Analyst,1
E000306,Jason,Wagner,08-02-2021,13-01-1998,26,Lake Elizabethmouth,05-03-2022,89735,M0098,IT,Health Issues,Other,Manager,2
E000307,Robert,Davis,23-06-2024,07-06-1989,35,South Jeremiah,23-07-2025,80378,M0067,Finance,Better Opportunity,Male,Engineer,1
E000308,Jessica,Porter,19-02-2024,07-02-1969,55,Port Heatherborough,25-01-2025,32542,M0056,Sales,Relocation,Female,Manager,5
E000309,Candice,Ortiz,23-02-2022,05-12-1999,25,Ramirezborough,10-06-2025,106658,M0024,Finance,Retired,Other,Executive,3
E000310,Jessica,Shepherd,24-10-2023,23-11-1997,27,Kimberlymouth,03-09-2025,181020,M0029,engineering,Resigned,Female,Consultant,2
E000311,Lisa,Garcia,24-07-2024,20-01-1982,42,Williamsshire,24-07-2024,148357,M0017,Finance,Terminated,Other,Engineer,3
E000312,Bradley,Berger,29-05-2024,10-12-1968,56,North Gregory,02-05-2025,176719,M0009,IT,Resigned,Female,Analyst,3
E000313,Ian,Evans,02-07-2023,25-02-1970,54,South Danielland,17-05-2025,83905,M0079,Sales,Terminated,Male,Engineer,3
E000314,Jennifer,Martin,26-08-2022,04-11-1977,47,East Bradleyberg,13-05-2024,199440,M0092,Sales,Retired,Female,Analyst,5
E000315,Evan,Ellis,09-09-2021,23-09-1980,44,Lisamouth,05-03-2024,132340,M0038,Sales,Terminated,Female,Engineer,4
E000316,John,Long,14-04-2023,08-02-1986,38,Lake Cynthiafort,13-07-2024,115129,M0107,Engineering,Better Opportunity,Female,Consultant,4
E000317,Charles,Mann,08-04-2021,24-03-1999,25,North Dylanside,13-04-2022,133K,M0097,Marketing,Resigned,Other,Engineer,2
E000318,Alexandra,Elliott,19-12-2024,26-01-2002,22,North Brendaborough,12-05-2025,98183,M0014,HR,Relocation,Other,Executive,1
E000319,Nicholas,Oconnell,09-04-2021,27-07-1998,26,New Jeffrey,08-03-2023,181358,M0112,Finance,Relocation,Other,Executive,3
E001163,Christie,Jones,09-09-2024,11-09-2000,24,Port Mariaside,14-10-2025,42289,M0077,Engineering,Retired,Female,Executive,1
E000321,Vernon,Garcia,15-06-2022,06-08-1981,43,Tinashire,02-09-2025,33179,M0119,Engineering,Relocation,Male,Manager,5
E000322,Lisa,Scott,09-06-2022,14-03-1980,44,West Michelle,04-06-2023,123036,M0106,Operations,Relocation,Female,Manager,4
E000323,Darryl,Woods,25-06-2023,12-08-1969,55,Port Thomas,12-12-2024,,M0073,Sales,Health Issues,Male,Engineer,5
E000324,Jonathan,Li,17-02-2021,15-07-1992,32,Port Roseburgh,16-08-2024,194194,M0019,Marketing,Resigned,Female,Manager,2
E000325,Laura,Hill,19-01-2023,22-05-1975,49,South Devinview,04-05-2024,174192,M0073,Sales,Better Opportunity,Male,Consultant,4
E000326,Chad,Fischer,20-04-2022,02-11-2003,21,New Lisa,07-04-2025,48549,M0052,Sales,Relocation,Female,Executive,2
E000327,Kevin,Bond,13-12-2024,29-04-1994,30,Johnsonfurt,27-10-2025,123316,M0109,Finance,Terminated,Male,Executive,2
E000328,Christopher,Taylor,23-07-2021,01-12-1997,27,New Joshualand,17-10-2021,119988,M0064,Operations,Relocation,Male,Manager,2
E000329,Jessica,Lopez,26-12-2021,15-08-1970,54,Barrychester,05-02-2025,112277,M0109,Finance,Resigned,Male,Consultant,2
E000330,Cathy,Bullock,10-12-2023,10-10-1970,54,Schmidtmouth,25-01-2025,77552,M0038,Engineering,Terminated,Male,Manager,4
E000331,Annette,Warner,10-06-2021,15-01-1970,55,Turnermouth,22-01-2024,171635,M0103,Operations,Retired,Male,Manager,5
E000332,Erica,Ellis,27-10-2021,28-02-1998,26,Simmonsport,30-12-2024,,M0021,HR,Terminated,Female,Analyst,2
E000333,Dustin,Norris,22-06-2021,26-02-1989,35,New Monica,08-03-2023,153682,M0090,Marketing,Health Issues,Other,Analyst,1
E000334,Amanda,Mcfarland,07-12-2021,11-05-1969,55,North Donaldshire,27-07-2022,61221,M0101,HR,Relocation,Male,Executive,1
E000335,Kristin,Harris,17-07-2023,11-04-1984,,Danielmouth,22-11-2024,93430,M0079,Sales,Terminated,Other,Executive,3
E000336,David,Bolton,22-09-2024,01-05-1998,26,South Chloehaven,10-06-2025,195860,M0119,HR,Retired,Male,Consultant,4
E003273,Donald,Gonzalez,18-10-2023,06-08-2000,24,Bensonfort,02-03-2025,46309,M0109,OPERATIONS,Retired,Female,Analyst,2
E000338,Diane,Garcia,08-05-2021,21-06-1988,36,South James,23-12-2024,63884,M0104,Operations,Better Opportunity,Male,Consultant,5
E000339,Mark,Briggs,29-09-2021,28-02-1984,40,Port Tracifurt,11-06-2025,93121,M0064,Operations,Better Opportunity,Female,Engineer,2
E000340,Michael,Webster,29-09-2021,10-01-1994,30,Snowtown,16-05-2024,32803,M0086,IT,Resigned,Other,Executive,3
E000341,Chase,Sexton,05-02-2024,17-09-1995,29,West Baileybury,18-06-2024,40353,M0015,Sales,Resigned,Male,Engineer,5
E000342,Philip,Baker,12-11-2023,15-08-1965,59,South Paulamouth,19-08-2025,111132,M0027,IT,Better Opportunity,Other,Analyst,1
E000343,Anthony,Baker,07-08-2022,18-05-1969,55,Robertburgh,25-10-2025,77690,,HR,Health Issues,Other,Consultant,1
E000344,Tyler,Perry,18-10-2022,03-11-1988,36,Chandlerstad,31-03-2024,162160,M0007,Marketing,Terminated,Other,Consultant,4
E001768,Jennifer,Gillespie,12-10-2021,14-12-1970,54,North Deborah,14-02-2022,179597,M0048,Marketing,Retired,Female,Executive,4
E000346,Edward,Frank,24-03-2021,21-08-1993,31,Burnsport,22-09-2023,100761,M0086,HR,Relocation,Male,Consultant,4
E000347,Karen,Snow,21-02-2021,18-03-2003,21,Kevinbury,27-07-2023,107471,M0077,Operations,Terminated,Other,Manager,4
E000348,Tina,Morgan,26-06-2024,21-12-1993,31,Coleshire,13-06-2025,55698,M0074,IT,Terminated,Female,Analyst,5
E000349,Candice,Elliott,23-07-2022,02-05-1973,51,Christystad,09-05-2023,74200,M0110,IT,Relocation,Male,Executive,3
E000350,Brenda,Robinson,09-05-2021,27-09-1981,,Underwoodshire,16-01-2022,162523,M0056,Operations,Health Issues,Male,Manager,5
E000351,Matthew,Martinez,18-10-2022,21-10-1988,36,South Alexandrastad,16-11-2022,,M0054,Finance,Better Opportunity,Female,Consultant,2
E000352,Michael,Stewart,23-01-2024,07-05-1973,51,Fisherstad,13-02-2024,70466,M0047,HR,Terminated,Female,Executive,2
E000353,John,Gomez,05-03-2021,18-11-1971,53,Johnsstad,15-11-2023,117890,M0054,HR,Health Issues,Other,Analyst,2
E000354,Mark,Gilbert,09-08-2022,07-05-1978,46,Williamsport,15-05-2025,70176,M0013,Finance,Health Issues,Female,Executive,4
E000355,Andrew,Farley,02-07-2022,13-08-1987,37,Alyssabury,19-09-2025,57K,M0021,,Better Opportunity,Female,Manager,5
E000356,Benjamin,Turner,01-04-2023,26-12-2000,24,East Douglaston,23-06-2024,159574,M0026,Finance,Relocation,Female,Consultant,3
E000357,Howard,Chavez,03-07-2023,05-03-1992,32,East Amandaside,05-01-2025,88520,M0004,IT,Health Issues,Male,Consultant,5
E000358,Philip,Jackson,21-12-2021,31-03-2003,21,Phillipsmouth,24-06-2025,63192,M0039,Engineering,Better Opportunity,Other,Consultant,4
E000359,Kristin,Alvarado,16-11-2024,15-01-1966,59,Port Catherine,06-09-2025,98294,M0120,Operations,Health Issues,Female,Analyst,4
E000360,Jeffrey,Green,18-01-2023,24-01-1968,56,North Stevenhaven,26-09-2024,183161,M0033,Sales,Retired,Other,Executive,5
E000361,Michael,Mitchell,29-04-2024,19-12-1994,30,Kellytown,30-11-2024,121212,M0084,Operations,Terminated,Other,Manager,2
E000362,Christopher,Williams,13-06-2022,16-04-1996,28,Smithton,26-06-2025,190614,M0010,HR,Relocation,Other,Consultant,3
E000363,Jessica,Adams,11-07-2024,10-06-1966,58,Dianafurt,09-08-2024,59657,M0024,,Health Issues,Male,Engineer,4
E000364,Katelyn,Gordon,04-11-2021,04-08-1992,32,Brendamouth,20-01-2022,146K,M0020,Sales,Better Opportunity,Other,Analyst,5
E000365,Kimberly,Ortiz,31-03-2022,06-01-2000,25,Port Kayla,21-11-2023,36854,M0052,Operations,Terminated,Female,Engineer,2
E000366,Michael,Wall,23-05-2021,05-06-1967,57,West Jeffreyburgh,23-08-2021,76K,M0054,Marketing,Health Issues,Other,Manager,1
E000367,Karen,Simpson,06-11-2024,05-10-1983,41,Burchfurt,24-03-2025,114942,M0083,IT,Terminated,Male,Engineer,5
E000368,Jordan,Park,18-02-2024,02-10-1979,45,Gravestown,30-06-2025,101796,M0047,IT,Retired,Male,Engineer,2
E000369,Jessica,Long,25-07-2023,03-05-1974,50,Smithberg,02-08-2023,155214,M0112,Finance,Resigned,Other,Manager,5
E000370,Mario,Duncan,26-07-2023,04-05-2001,23,Jenniferton,09-10-2023,83222,M0013,Operations,Terminated,Male,Consultant,2
E000371,Elizabeth,Anderson,21-05-2023,17-05-1999,25,South Josephland,19-07-2024,,M0034,,Resigned,Other,Engineer,4
E000372,Samuel,Fisher,23-09-2022,25-11-1974,50,Arianaberg,01-04-2023,79708,M0040,HR,Better Opportunity,Female,Consultant,2
