EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating,Attrition
E000179,Ronnie,Rogers,2021-03-24,1965-09-18,59.0,Port Adrianstad,2022-08-23,134536.0,M0024,Engineering,Health Issues,Male,Engineer,1,Yes
E000180,Matthew,Miller,2023-08-06,1989-02-03,35.0,Marshallbury,2024-03-15,112828.0,M0103,Finance,Better Opportunity,Male,Manager,3,Yes
E000977,William,Willis,2023-02-03,1988-03-19,36.0,Masonfurt,2024-07-01,98298.0,M0020,Engineering,Health Issues,Female,Engineer,5,Yes
E000182,Jay,Boyle,2022-04-08,1976-08-22,48.0,East Catherineburgh,2023-11-11,148082.0,M0109,Sales,Relocation,Male,Analyst,5,Yes
E000183,Denise,Vincent,2024-07-13,2001-05-13,23.0,Christymouth,2025-03-09,156600.0,M0018,Engineering,Terminated,Male,Executive,2,Yes
E000184,Vanessa,Rodriguez,2024-11-04,1972-08-25,52.0,Kathleenburgh,2025-04-09,181144.0,M0087,Hr,Health Issues,Female,Manager,5,Yes
E000185,Cassandra,Hays,2021-01-01,1993-09-14,29.0,South Katherineborough,2023-03-11,171116.0,M0114,Marketing,Health Issues,Male,Executive,2,Yes
E000186,Erin,Cervantes,2024-01-21,1973-07-05,51.0,New Sarah,2025-09-10,98292.0,M0054,Finance,Health Issues,Female,Consultant,1,Yes
E000187,Matthew,Leonard,2024-09-28,1992-11-29,32.0,Sarahfurt,2024-11-17,147024.0,M0007,It,Resigned,Male,Manager,3,Yes
E000188,Andrew,Mcclain,2021-01-27,1992-08-15,32.0,Simpsonstad,2022-09-24,94958.0,M0028,Sales,Relocation,Male,Engineer,1,Yes
E000189,Bernard,Mcdonald,2022-02-23,1984-06-16,40.0,Williamsonfort,2023-10-02,131582.0,M0070,Operations,Retired,Female,Executive,1,Yes
E000190,James,Martinez,2024-04-21,2002-09-28,22.0,Port Laurafurt,2025-07-19,167992.0,M0062,It,Health Issues,Female,Consultant,3,Yes
E000191,Patricia,Adams,2022-10-25,1980-06-09,44.0,West Samuel,2023-08-15,48393.0,M0011,Finance,Resigned,Female,Executive,3,Yes
E000192,Mary,Walker,2022-10-28,1998-08-30,26.0,Port Amyland,2025-05-02,134448.0,M0027,Finance,Health Issues,Male,Engineer,1,Yes
E000193,Thomas,Scott,2024-09-23,1965-10-29,59.0,New James,2025-03-30,193070.0,M0042,Engineering,Terminated,Male,Consultant,2,Yes
E000194,Barbara,Taylor,2023-11-10,1974-11-24,50.0,South Audreyberg,2024-08-14,142030.0,M0102,Operations,Health Issues,Female,Executive,4,Yes
E000195,Hector,Ortiz,2023-10-25,1972-03-01,52.0,Lunaland,2024-06-09,112828.0,M0094,Hr,Terminated,Female,Consultant,2,Yes
E000196,Tony,Mitchell,2022-08-15,1990-07-08,34.0,New Gary,2024-05-21,170731.0,M0076,It,Terminated,Male,Analyst,2,Yes
E000197,Richard,Klein,2021-09-07,1982-09-04,42.0,Johnmouth,2022-02-22,112828.0,M0025,It,Resigned,Female,Executive,5,Yes
E000198,Denise,Fisher,2024-03-06,1994-07-25,29.0,East Donnaborough,2024-03-23,56816.0,M0095,Operations,Relocation,Female,Engineer,4,Yes
E004037,Michael,Walker,2023-12-16,1992-11-28,32.0,South Matthewton,2024-10-16,69047.0,M0076,Operations,Relocation,Female,Executive,2,Yes
E000200,Brian,Ruiz,2024-02-24,1967-10-11,57.0,Princestad,2024-07-16,112828.0,M0086,Operations,Health Issues,Female,Executive,1,Yes
E000201,Richard,Hall,2024-05-07,1986-06-12,38.0,Lake Maria,2025-01-10,52244.0,M0080,Marketing,Resigned,Female,Manager,5,Yes
E002860,Paula,Williams,2024-06-04,1971-07-04,53.0,Stephenview,2025-05-13,66046.0,M0011,Hr,Health Issues,Female,Analyst,5,Yes
E000203,Joshua,Velez,2021-07-07,2003-12-21,21.0,South Jessica,2023-12-31,32219.0,M0036,Operations,Health Issues,Female,Executive,1,Yes
E000204,Carol,Lewis,2024-10-27,1990-12-30,34.0,Warefort,2025-11-03,73976.0,M0092,It,Retired,Male,Consultant,5,Yes
E000205,Stephanie,Nguyen,2022-05-15,1994-05-01,30.0,New Angelaborough,2024-06-01,65314.0,M0011,Sales,Resigned,Female,Analyst,2,Yes
E000206,Alexis,Strong,2022-01-28,1999-01-29,25.0,Russellland,2024-03-16,149340.0,M0052,Sales,Health Issues,Male,Manager,1,Yes
E000207,Benjamin,Holt,2021-11-11,1996-05-30,28.0,Smithbury,2023-11-24,97537.0,M0068,Sales,Terminated,Male,Consultant,5,Yes
E000208,Wendy,Hall,2022-11-17,1981-12-18,43.0,Danberg,2023-08-10,81431.0,M0041,Marketing,Retired,Male,Manager,1,Yes
E000209,Eric,Evans,2022-04-26,1993-12-10,29.0,Lake Seanbury,2023-01-26,160275.0,M0028,Finance,Retired,Male,Executive,2,Yes
E000210,Virginia,Mitchell,2022-10-26,1976-10-06,48.0,East Brianbury,2023-12-26,197241.0,M0027,Marketing,Relocation,Male,Analyst,4,Yes
E000211,Thomas,Price,2021-03-24,1981-11-18,43.0,Lake Samuelside,2023-10-17,47870.0,M0077,Engineering,Terminated,Male,Analyst,2,Yes
E000212,James,Shaw,2021-11-17,1989-03-13,35.0,South Christophershire,2025-10-09,126810.0,M0108,Hr,Terminated,Male,Consultant,5,Yes
E000213,Dwayne,Walker,2024-06-16,1968-09-12,56.0,Lake Johntown,2024-11-03,111586.0,M0003,Hr,Resigned,Male,Consultant,4,Yes
E000214,Donald,Stanley,2022-12-07,1970-02-23,54.0,Colemanmouth,2023-04-02,157915.0,M0100,Engineering,Health Issues,Male,Consultant,1,Yes
E000215,Brandon,Fitzgerald,2024-12-25,1978-08-11,46.0,Port Carlos,2025-01-11,60935.0,M0095,It,Retired,Male,Analyst,2,Yes
E000216,Robert,Smith,2024-11-18,1966-09-21,58.0,Robertton,2025-05-15,101301.0,M0103,Operations,Better Opportunity,Male,Consultant,3,Yes
E000217,Lawrence,Branch,2023-07-04,1997-04-20,27.0,East Richardfort,2024-08-02,45262.0,M0070,It,Retired,Male,Manager,3,Yes
E000218,Eric,Larson,2023-12-22,1973-11-14,51.0,Evanberg,2025-05-18,112828.0,M0101,Hr,Retired,Male,Executive,2,Yes
E000219,Michael,Johnson,2023-03-06,1991-08-07,33.0,Port William,2024-05-04,74499.0,M0056,It,Retired,Male,Executive,5,Yes
E000220,Thomas,Stevens,2023-11-11,1986-01-15,38.0,Leonchester,2024-10-29,49430.0,M0092,Finance,Health Issues,Female,Executive,4,Yes
E000221,Philip,Cook,2021-01-01,1980-03-18,44.0,Sarahville,2022-04-18,55357.0,M0032,It,Health Issues,Male,Consultant,5,Yes
E000222,Samantha,Lynch,2023-04-25,1991-07-15,33.0,Martinmouth,2025-08-05,78913.0,M0101,It,Resigned,Female,Analyst,4,Yes
E000223,Nancy,Sanchez,2022-10-17,2002-10-28,22.0,Baldwinfurt,2023-06-10,53015.0,M0001,Engineering,Better Opportunity,Female,Manager,1,Yes
E000224,Daniel,Nguyen,2024-01-16,1973-04-17,51.0,West Daniel,2024-03-24,170736.0,M0039,It,Relocation,Male,Engineer,5,Yes
E000225,Derek,Sparks,2023-03-27,1987-02-19,37.0,West Denise,2023-05-07,50190.0,M0044,It,Health Issues,Female,Executive,1,Yes
E000226,Caroline,Gonzalez,2021-11-16,1968-04-06,56.0,Lake Michelleville,2024-03-10,148593.0,M0020,Operations,Resigned,Male,Engineer,4,Yes
E000227,Wanda,Melton,2023-04-22,1980-05-06,44.0,Tanyaberg,2023-12-03,116000.0,M0081,Operations,Retired,Female,Consultant,4,Yes
E000228,Dwayne,Lewis,2024-01-11,1987-03-22,37.0,Markchester,2025-02-07,123486.0,M0041,Hr,Better Opportunity,Male,Executive,3,Yes
E000229,Jeremy,Valenzuela,2024-07-20,1981-05-24,43.0,Ricefort,2025-05-27,128608.0,M0036,It,Health Issues,Male,Engineer,1,Yes
E000230,Amber,Smith,2023-11-27,1994-02-18,30.0,Port Jennifertown,2024-07-05,79589.0,M0051,Finance,Better Opportunity,Female,Executive,1,Yes
E000231,Joe,Bryan,2024-08-26,1972-06-14,52.0,South Danielleborough,2024-11-25,94756.0,M0007,Engineering,Resigned,Female,Engineer,2,Yes
E000232,Michael,Reed,2024-05-30,1969-08-14,55.0,Schwartzberg,2024-09-04,95002.0,M0067,Finance,Resigned,Male,Consultant,3,Yes
E000233,James,Ross,2023-11-20,1983-09-07,41.0,Forbesshire,2025-05-16,44888.0,M0091,Operations,Terminated,Male,Engineer,4,Yes
E000234,Sherri,Johnson,2021-12-04,1969-01-02,56.0,Tonyton,2023-09-27,36931.0,M0088,Engineering,Better Opportunity,Male,Consultant,2,Yes
E000235,Megan,Rice,2022-01-13,1969-06-10,55.0,Cervantesstad,2022-06-25,30870.0,M0071,Sales,Terminated,Female,Analyst,1,Yes
E000236,David,Gutierrez,2023-11-23,1996-10-18,28.0,Bondchester,2025-01-17,74841.0,M0111,Finance,Resigned,Male,Executive,4,Yes
E000237,Cameron,Dickerson,2024-01-27,1990-05-23,34.0,North Erikaburgh,2025-09-15,125998.0,M0031,It,Terminated,Female,Executive,4,Yes
E000238,Christopher,Reed,2022-04-06,2002-11-07,22.0,North Amberhaven,2024-08-27,198950.0,M0008,Operations,Terminated,Male,Consultant,4,Yes
E000239,Phillip,Sanchez,2023-04-23,1978-11-05,46.0,South Fernando,2023-09-04,172956.0,M0091,Marketing,Resigned,Female,Manager,4,Yes
E000240,Collin,Fox,2024-12-09,1997-03-31,28.0,Lake Angelicaview,2025-07-22,72456.0,M0004,Hr,Health Issues,Male,Analyst,5,Yes
E000241,Katherine,Fox,2023-08-28,1993-01-27,31.0,Port Ritafort,2024-04-18,109139.0,M0024,Engineering,Resigned,Female,Engineer,3,Yes
E000242,David,Turner,2021-01-04,1990-10-29,34.0,East Nicoletown,2022-11-22,42858.0,M0099,Marketing,Terminated,Female,Engineer,1,Yes
E005094,Sarah,Smith,2022-04-25,1967-05-14,57.0,Diazville,2023-10-02,103829.0,M0098,Marketing,Terminated,Female,Consultant,4,Yes
E000244,Keith,Howell,2023-05-16,1969-02-13,55.0,Johnton,2024-05-20,128000.0,M0057,Hr,Relocation,Male,Manager,4,Yes
E000245,Dakota,Jones,2021-09-19,1965-07-19,59.0,East Bobbyborough,2022-09-11,149703.0,M0021,Hr,Retired,Male,Manager,2,Yes
E000246,Lance,Evans,2023-11-21,1977-12-23,47.0,Rileyport,2025-02-13,167733.0,M0059,Operations,Resigned,Male,Analyst,4,Yes
E000247,Kathryn,Nelson,2023-10-29,1994-09-27,30.0,East Amandashire,2025-08-28,40000.0,M0043,Operations,Resigned,Male,Analyst,3,Yes
E000248,Manuel,Johnson,2021-07-21,2002-05-07,22.0,Taylorchester,2022-04-01,117046.0,M0067,Finance,Retired,Female,Engineer,4,Yes
E000249,Juan,Gibson,2024-08-04,1967-11-18,57.0,North Charles,2025-11-14,178678.0,M0013,Operations,Health Issues,Male,Manager,5,Yes
E000250,Tony,Leach,2022-01-22,1989-07-27,35.0,South Andrewhaven,2023-11-26,190340.0,M0061,It,Retired,Female,Executive,4,Yes
E000251,Lee,Taylor,2023-07-14,1990-08-21,34.0,East Andrea,2025-08-29,65817.0,M0053,Finance,Better Opportunity,Male,Manager,1,Yes
E000252,April,Morris,2023-10-11,1998-02-18,26.0,West Elizabeth,2024-07-31,172237.0,M0058,Hr,Retired,Male,Executive,1,Yes
E000253,Xavier,Turner,2024-02-03,1996-04-06,28.0,New Shawnport,2024-06-05,156791.0,M0079,It,Terminated,Male,Consultant,3,Yes
E001502,Tyler,Foster,2023-08-02,1997-11-15,27.0,New Grantland,2024-06-03,83012.0,M0024,Engineering,Resigned,Female,Engineer,2,Yes
E000255,Laurie,Kelly,2023-06-11,1992-03-27,32.0,Angelatown,2024-10-14,70852.0,M0110,Marketing,Health Issues,Male,Consultant,2,Yes
E000256,Shirley,Graham,2024-11-08,1975-05-29,49.0,Tamaraport,2025-08-25,112828.0,M0096,Finance,Health Issues,Female,Engineer,1,Yes
E000257,Jillian,Garner,2023-02-25,1980-04-24,44.0,Kirkside,2025-02-06,102176.0,M0106,Sales,Retired,Female,Analyst,5,Yes
E000258,Richard,Scott,2021-05-15,1980-08-03,44.0,Stevenburgh,2024-07-29,86775.0,M0107,Finance,Relocation,Male,Engineer,2,Yes
E000259,Stephen,Sanchez,2021-03-27,1969-08-13,55.0,West Sandrastad,2024-07-08,57935.0,M0108,Marketing,Retired,Male,Engineer,1,Yes
E000260,Sheila,Moreno,2024-05-04,1998-09-06,26.0,Ayalatown,2025-10-08,40405.0,M0116,Engineering,Retired,Female,Consultant,2,Yes
E000261,Eric,Morris,2023-02-23,1971-09-20,53.0,Lake Ronald,2023-06-13,145767.0,M0007,Marketing,Relocation,Female,Manager,4,Yes
E000262,Edward,Richardson,2021-08-14,1996-01-24,28.0,North Jenniferland,2021-11-22,195141.0,M0018,Marketing,Terminated,Male,Engineer,4,Yes
E000263,Cody,Rogers,2023-06-11,1965-11-06,58.0,Port Lindsay,2024-08-31,191724.0,M0060,Engineering,Better Opportunity,Male,Manager,3,Yes
E000264,Jennifer,Gray,2022-05-06,1971-01-18,53.0,Wrightport,2023-05-09,118645.0,M0002,Operations,Better Opportunity,Male,Consultant,4,Yes
E000265,Michael,Hodges,2022-11-26,1980-07-10,44.0,North Robert,2024-07-15,58600.0,M0024,It,Better Opportunity,Male,Consultant,4,Yes
E000266,Gary,Young,2022-07-23,1993-08-29,31.0,South Dianechester,2023-05-25,116167.0,M0056,Hr,Relocation,Male,Consultant,1,Yes
E000267,Maria,Miller,2022-06-18,1999-08-07,25.0,Wilsonchester,2024-10-19,56202.0,M0055,Finance,Retired,Female,Engineer,2,Yes
E000268,Philip,Castro,2024-07-13,1977-12-31,47.0,New Danielle,2024-12-05,129000.0,M0051,Operations,Health Issues,Male,Engineer,5,Yes
E000269,Christine,Moore,2023-09-05,1973-04-25,51.0,Alecport,2024-08-10,68771.0,M0118,Finance,Health Issues,Male,Executive,2,Yes
E000270,Karen,Carr,2024-11-17,1973-12-05,51.0,Freemanbury,2025-08-21,171073.0,M0120,Operations,Retired,Female,Analyst,3,Yes
E000271,Michael,Shaffer,2021-01-13,1977-04-21,47.0,Bullockborough,2022-06-20,186126.0,M0017,Engineering,Retired,Male,Analyst,3,Yes
E000272,Stephanie,Ruiz,2023-08-03,1998-05-14,26.0,West John,2024-08-11,96000.0,M0004,Operations,Relocation,Female,Engineer,2,Yes
E000273,Thomas,Molina,2024-09-23,1980-11-22,44.0,South Melissa,2025-07-12,44875.0,M0030,Engineering,Health Issues,Female,Manager,4,Yes
E000274,Tyler,Roberts,2024-03-24,1999-10-24,24.0,Wrightton,2024-04-13,179341.0,M0066,Finance,Relocation,Male,Executive,3,Yes
E000275,Jenny,Good,2022-09-25,1997-09-02,27.0,New Judith,2023-07-29,195896.0,M0044,Marketing,Health Issues,Female,Manager,3,Yes
E000276,Stephanie,Kelly,2024-09-02,1970-09-18,54.0,Wheelerland,2025-01-09,133803.0,M0090,Operations,Better Opportunity,Female,Executive,5,Yes
E000277,James,Webster,2023-03-31,1997-08-29,26.0,Port Patriciachester,2024-04-21,79277.0,M0037,Operations,Relocation,Female,Engineer,5,Yes
E000278,Lawrence,Johnson,2023-12-20,2003-03-02,21.0,East Andrea,2024-07-28,45530.0,M0109,Marketing,Retired,Male,Executive,2,Yes
E000279,Linda,Ho,2024-01-30,1990-11-06,34.0,Kathrynshire,2024-09-05,108438.0,M0039,Operations,Relocation,Male,Consultant,2,Yes
E002333,Patricia,Jones,2021-04-28,1995-07-17,29.0,East Stacey,2021-12-30,52226.0,M0111,Finance,Relocation,Male,Analyst,3,Yes
E000281,Anthony,Robbins,2022-12-01,1991-12-10,33.0,Nataliefort,2023-05-31,35907.0,M0016,Hr,Retired,Male,Engineer,1,Yes
E000282,Travis,King,2022-06-13,1987-11-07,36.0,South Anthonyton,2023-11-13,163793.0,M0072,Sales,Resigned,Male,Executive,4,Yes
E004669,Erika,Sanders,2021-11-29,1979-10-19,45.0,Mariaport,2023-09-21,46897.0,M0035,Sales,Terminated,Female,Engineer,3,Yes
E000284,Stephanie,Welch,2024-08-14,1992-01-16,32.0,Greenport,2025-07-07,46226.0,M0009,Operations,Better Opportunity,Female,Manager,5,Yes
E000285,Jose,Baker,2022-11-03,1992-07-16,32.0,Rodriguezstad,2024-02-09,93463.0,M0100,Finance,Retired,Male,Manager,5,Yes
E000286,Cindy,Moore,2022-06-02,1998-02-20,26.0,North Jill,2025-09-04,65195.0,M0087,Sales,Retired,Female,Manager,1,Yes
E000287,Logan,Alvarado,2024-03-27,1996-05-12,28.0,Justinhaven,2024-05-13,61572.0,M0030,Operations,Health Issues,Male,Analyst,5,Yes
E000288,Brianna,Ramos,2021-01-16,1996-10-11,28.0,South Evanside,2024-06-08,157464.0,M0082,Engineering,Terminated,Female,Analyst,2,Yes
E000289,Elizabeth,Williams,2023-03-21,1987-01-11,38.0,Courtneyburgh,2025-07-25,175428.0,M0060,Engineering,Health Issues,Female,Consultant,5,Yes
E000290,Erin,Jackson,2022-01-16,1979-05-23,45.0,North Janice,2025-08-26,137000.0,M0053,Operations,Better Opportunity,Male,Consultant,4,Yes
E000291,Kayla,Martin,2023-11-24,1981-11-05,43.0,Kaitlynhaven,2024-03-09,52056.0,M0062,Sales,Relocation,Female,Engineer,5,Yes
E000292,Janice,Frazier,2024-01-21,1996-06-30,28.0,North Andre,2025-06-06,107408.0,M0108,Engineering,Resigned,Female,Executive,1,Yes
E000293,Adam,Anderson,2024-06-03,1988-02-27,36.0,New Gregory,2025-11-11,129819.0,M0065,Sales,Health Issues,Male,Engineer,3,Yes
E000294,Anthony,Becker,2021-02-05,1982-06-14,42.0,Hutchinsonborough,2025-03-30,39428.0,M0055,Finance,Relocation,Female,Manager,2,Yes
E000295,Harold,Rice,2024-05-29,1987-01-15,37.0,Timothyburgh,2025-08-08,115845.0,M0070,Operations,Relocation,Male,Manager,3,Yes
E000296,Timothy,Hudson,2024-11-26,1972-02-08,52.0,Lindamouth,2025-04-05,147069.0,M0013,Operations,Terminated,Female,Manager,1,Yes
E000297,James,Davis,2021-01-03,1967-11-15,57.0,South Monica,2022-02-14,133631.0,M0072,Hr,Relocation,Female,Manager,1,Yes
E000298,Melanie,Curry,2021-07-31,1973-06-01,51.0,Gravesshire,2024-09-21,168864.0,M0052,It,Retired,Female,Consultant,2,Yes
E000299,Abigail,Collins,2024-04-26,2001-08-08,23.0,Cynthiaside,2025-09-24,168645.0,M0023,Marketing,Better Opportunity,Female,Manager,2,Yes
E000300,Shirley,Cortez,2021-10-25,1972-07-14,52.0,West Jameschester,2023-04-17,167648.0,M0037,It,Terminated,Female,Manager,2,Yes
E000301,Steven,Murphy,2024-01-15,1978-04-16,46.0,Matthewfort,2025-01-18,30943.0,M0081,Sales,Health Issues,Female,Manager,4,Yes
E000302,David,Oneill,2024-06-04,1965-12-26,59.0,Port Noahside,2025-05-16,54627.0,M0031,Operations,Better Opportunity,Male,Executive,2,Yes
E000303,Derrick,King,2021-02-01,1985-10-15,39.0,Huynhville,2023-07-23,33523.0,M0086,Engineering,Relocation,Female,Executive,2,Yes
E000304,Amy,Ramirez,2023-07-25,1966-07-23,58.0,North Katherineland,2025-01-30,117523.0,M0077,Sales,Relocation,Female,Consultant,1,Yes
E000305,Gerald,Rogers,2022-09-06,1991-05-01,33.0,Sherristad,2025-02-23,180685.0,M0032,Finance,Relocation,Female,Analyst,1,Yes
E000306,Jason,Wagner,2021-02-08,1998-01-13,26.0,Lake Elizabethmouth,2022-03-05,89735.0,M0098,It,Health Issues,Male,Manager,2,Yes
E000307,Robert,Davis,2024-06-23,1989-06-07,35.0,South Jeremiah,2025-07-23,80378.0,M0067,Finance,Better Opportunity,Male,Engineer,1,Yes
E000308,Jessica,Porter,2024-02-19,1969-02-07,55.0,Port Heatherborough,2025-01-25,32542.0,M0056,Sales,Relocation,Female,Manager,5,Yes
E000309,Candice,Ortiz,2022-02-23,1999-12-05,25.0,Ramirezborough,2025-06-10,106658.0,M0024,Finance,Retired,Female,Executive,3,Yes
E000310,Jessica,Shepherd,2023-10-24,1997-11-23,27.0,Kimberlymouth,2025-09-03,181020.0,M0029,Engineering,Resigned,Female,Consultant,2,Yes
E000311,Lisa,Garcia,2024-07-24,1982-01-20,42.0,Williamsshire,2024-07-24,148357.0,M0017,Finance,Terminated,Female,Engineer,3,Yes
E000312,Bradley,Berger,2024-05-29,1968-12-10,56.0,North Gregory,2025-05-02,176719.0,M0009,It,Resigned,Female,Analyst,3,Yes
E000313,Ian,Evans,2023-07-02,1970-02-25,54.0,South Danielland,2025-05-17,83905.0,M0079,Sales,Terminated,Male,Engineer,3,Yes
E000314,Jennifer,Martin,2022-08-26,1977-11-04,47.0,East Bradleyberg,2024-05-13,199440.0,M0092,Sales,Retired,Female,Analyst,5,Yes
E000315,Evan,Ellis,2021-09-09,1980-09-23,44.0,Lisamouth,2024-03-05,132340.0,M0038,Sales,Terminated,Female,Engineer,4,Yes
E000316,John,Long,2023-04-14,1986-02-08,38.0,Lake Cynthiafort,2024-07-13,115129.0,M0107,Engineering,Better Opportunity,Female,Consultant,4,Yes
E000317,Charles,Mann,2021-04-08,1999-03-24,25.0,North Dylanside,2022-04-13,133000.0,M0097,Marketing,Resigned,Male,Engineer,2,Yes
E000318,Alexandra,Elliott,2024-12-19,2002-01-26,22.0,North Brendaborough,2025-05-12,98183.0,M0014,Hr,Relocation,Female,Executive,1,Yes
E000319,Nicholas,Oconnell,2021-04-09,1998-07-27,26.0,New Jeffrey,2023-03-08,181358.0,M0112,Finance,Relocation,Male,Executive,3,Yes
E001163,Christie,Jones,2024-09-09,2000-09-11,24.0,Port Mariaside,2025-10-14,42289.0,M0077,Engineering,Retired,Female,Executive,1,Yes
E000321,Vernon,Garcia,2022-06-15,1981-08-06,43.0,Tinashire,2025-09-02,33179.0,M0119,Engineering,Relocation,Male,Manager,5,Yes
E000322,Lisa,Scott,2022-06-09,1980-03-14,44.0,West Michelle,2023-06-04,123036.0,M0106,Operations,Relocation,Female,Manager,4,Yes
E000323,Darryl,Woods,2023-06-25,1969-08-12,55.0,Port Thomas,2024-12-12,112828.0,M0073,Sales,Health Issues,Male,Engineer,5,Yes
E000324,Jonathan,Li,2021-02-17,1992-07-15,32.0,Port Roseburgh,2024-08-16,194194.0,M0019,Marketing,Resigned,Female,Manager,2,Yes
E000325,Laura,Hill,2023-01-19,1975-05-22,49.0,South Devinview,2024-05-04,174192.0,M0073,Sales,Better Opportunity,Male,Consultant,4,Yes
E000326,Chad,Fischer,2022-04-20,2003-11-02,21.0,New Lisa,2025-04-07,48549.0,M0052,Sales,Relocation,Female,Executive,2,Yes
E000327,Kevin,Bond,2024-12-13,1994-04-29,30.0,Johnsonfurt,2025-10-27,123316.0,M0109,Finance,Terminated,Male,Executive,2,Yes
E000328,Christopher,Taylor,2021-07-23,1997-12-01,27.0,New Joshualand,2021-10-17,119988.0,M0064,Operations,Relocation,Male,Manager,2,Yes
E000329,Jessica,Lopez,2021-12-26,1970-08-15,54.0,Barrychester,2025-02-05,112277.0,M0109,Finance,Resigned,Male,Consultant,2,Yes
E000330,Cathy,Bullock,2023-12-10,1970-10-10,54.0,Schmidtmouth,2025-01-25,77552.0,M0038,Engineering,Terminated,Male,Manager,4,Yes
E000331,Annette,Warner,2021-06-10,1970-01-15,55.0,Turnermouth,2024-01-22,171635.0,M0103,Operations,Retired,Male,Manager,5,Yes
E000332,Erica,Ellis,2021-10-27,1998-02-28,26.0,Simmonsport,2024-12-30,112828.0,M0021,Hr,Terminated,Female,Analyst,2,Yes
E000333,Dustin,Norris,2021-06-22,1989-02-26,35.0,New Monica,2023-03-08,153682.0,M0090,Marketing,Health Issues,Male,Analyst,1,Yes
E000334,Amanda,Mcfarland,2021-12-07,1969-05-11,55.0,North Donaldshire,2022-07-27,61221.0,M0101,Hr,Relocation,Male,Executive,1,Yes
E000335,Kristin,Harris,2023-07-17,1984-04-11,40.0,Danielmouth,2024-11-22,93430.0,M0079,Sales,Terminated,Female,Executive,3,Yes
E000336,David,Bolton,2024-09-22,1998-05-01,26.0,South Chloehaven,2025-06-10,195860.0,M0119,Hr,Retired,Male,Consultant,4,Yes
E003273,Donald,Gonzalez,2023-10-18,2000-08-06,24.0,Bensonfort,2025-03-02,46309.0,M0109,Operations,Retired,Female,Analyst,2,Yes
E000338,Diane,Garcia,2021-05-08,1988-06-21,36.0,South James,2024-12-23,63884.0,M0104,Operations,Better Opportunity,Male,Consultant,5,Yes
E000339,Mark,Briggs,2021-09-29,1984-02-28,40.0,Port Tracifurt,2025-06-11,93121.0,M0064,Operations,Better Opportunity,Female,Engineer,2,Yes
E000340,Michael,Webster,2021-09-29,1994-01-10,30.0,Snowtown,2024-05-16,32803.0,M0086,It,Resigned,Male,Executive,3,Yes
E000341,Chase,Sexton,2024-02-05,1995-09-17,29.0,West Baileybury,2024-06-18,40353.0,M0015,Sales,Resigned,Male,Engineer,5,Yes
E000342,Philip,Baker,2023-11-12,1965-08-15,59.0,South Paulamouth,2025-08-19,111132.0,M0027,It,Better Opportunity,Male,Analyst,1,Yes
E000343,Anthony,Baker,2022-08-07,1969-05-18,55.0,Robertburgh,2025-10-25,77690.0,M0119,Hr,Health Issues,Male,Consultant,1,Yes
E000344,Tyler,Perry,2022-10-18,1988-11-03,36.0,Chandlerstad,2024-03-31,162160.0,M0007,Marketing,Terminated,Male,Consultant,4,Yes
E001768,Jennifer,Gillespie,2021-10-12,1970-12-14,54.0,North Deborah,2022-02-14,179597.0,M0048,Marketing,Retired,Female,Executive,4,Yes
E000346,Edward,Frank,2021-03-24,1993-08-21,31.0,Burnsport,2023-09-22,100761.0,M0086,Hr,Relocation,Male,Consultant,4,Yes
E000347,Karen,Snow,2021-02-21,2003-03-18,21.0,Kevinbury,2023-07-27,107471.0,M0077,Operations,Terminated,Female,Manager,4,Yes
E000348,Tina,Morgan,2024-06-26,1993-12-21,31.0,Coleshire,2025-06-13,55698.0,M0074,It,Terminated,Female,Analyst,5,Yes
E000349,Candice,Elliott,2022-07-23,1973-05-02,51.0,Christystad,2023-05-09,74200.0,M0110,It,Relocation,Male,Executive,3,Yes
